"","child","parent","length"
"5190","DOID:11758","DOID:0014667",5
"5191","DOID:11758","DOID:7",6
"5192","DOID:11759","DOID:7",5
"5193","DOID:13538","DOID:14566",8
"5194","DOID:13534","DOID:7",8
"5195","DOID:13533","DOID:7",7
"5196","DOID:2945","DOID:0050117",3
"5197","DOID:12128","DOID:150",5
"5198","DOID:12129","DOID:150",5
"5199","DOID:2942","DOID:7",5
"5200","DOID:12124","DOID:7",7
"5201","DOID:12125","DOID:7",7
"5202","DOID:12120","DOID:7",5
"5203","DOID:14448","DOID:7",6
"5204","DOID:14184","DOID:7",6
"5205","DOID:14445","DOID:7",11
"5206","DOID:14181","DOID:7",8
"5207","DOID:14183","DOID:7",6
"5208","DOID:13453","DOID:7",8
"5209","DOID:13452","DOID:7",7
"5210","DOID:13450","DOID:0050117",5
"5211","DOID:14188","DOID:7",4
"5212","DOID:13454","DOID:7",5
"5213","DOID:8438","DOID:7",5
"5214","DOID:8439","DOID:7",4
"5215","DOID:8437","DOID:7",4
"5216","DOID:8432","DOID:7",5
"5217","DOID:8433","DOID:7",4
"5218","DOID:8431","DOID:7",6
"5219","DOID:6193","DOID:14566",5
"5220","DOID:6192","DOID:14566",8
"5221","DOID:9113","DOID:0050117",4
"5222","DOID:6199","DOID:14566",7
"5223","DOID:10188","DOID:14566",6
"5224","DOID:2055","DOID:150",4
"5225","DOID:2053","DOID:7",4
"5226","DOID:2050","DOID:7",8
"5227","DOID:2051","DOID:7",7
"5228","DOID:10182","DOID:0014667",7
"5229","DOID:10183","DOID:14566",6
"5230","DOID:10184","DOID:14566",5
"5231","DOID:2058","DOID:0050117",6
"5232","DOID:10187","DOID:14566",5
"5233","DOID:7664","DOID:14566",10
"5234","DOID:7665","DOID:14566",10
"5235","DOID:6823","DOID:14566",7
"5236","DOID:6530","DOID:14566",8
"5237","DOID:6827","DOID:14566",7
"5238","DOID:6536","DOID:14566",10
"5239","DOID:6286","DOID:14566",10
"5240","DOID:6285","DOID:14566",5
"5241","DOID:6284","DOID:14566",6
"5242","DOID:1625","DOID:14566",6
"5243","DOID:1626","DOID:14566",8
"5244","DOID:100","DOID:7",4
"5245","DOID:1441","DOID:7",6
"5246","DOID:106","DOID:0050117",6
"5247","DOID:10986","DOID:7",9
"5248","DOID:104","DOID:0050117",2
"5249","DOID:10989","DOID:7",7
"5250","DOID:1628","DOID:14566",7
"5251","DOID:1629","DOID:14566",6
"5252","DOID:7482","DOID:14566",7
"5253","DOID:7483","DOID:14566",9
"5254","DOID:7480","DOID:14566",9
"5255","DOID:7488","DOID:14566",7
"5256","DOID:7489","DOID:7",6
"5257","DOID:6755","DOID:14566",5
"5258","DOID:6752","DOID:14566",7
"5259","DOID:6759","DOID:14566",7
"5260","DOID:6758","DOID:14566",5
"5261","DOID:12720","DOID:7",8
"5262","DOID:12721","DOID:7",7
"5263","DOID:1080","DOID:0050117",4
"5264","DOID:1081","DOID:0050117",5
"5265","DOID:1082","DOID:0050117",5
"5266","DOID:1085","DOID:630",3
"5267","DOID:1088","DOID:0080015",4
"5268","DOID:1089","DOID:7",5
"5269","DOID:12465","DOID:7",5
"5270","DOID:12466","DOID:7",5
"5271","DOID:9442","DOID:14566",7
"5272","DOID:9445","DOID:14566",7
"5273","DOID:9446","DOID:7",6
"5274","DOID:6998","DOID:14566",9
"5275","DOID:320","DOID:7",5
"5276","DOID:5259","DOID:14566",10
"5277","DOID:5258","DOID:14566",8
"5278","DOID:5709","DOID:14566",8
"5279","DOID:5251","DOID:14566",8
"5280","DOID:5702","DOID:14566",8
"5281","DOID:5253","DOID:14566",8
"5282","DOID:1883","DOID:0050117",3
"5283","DOID:1884","DOID:7",6
"5284","DOID:5254","DOID:14566",7
"5285","DOID:5705","DOID:14566",9
"5286","DOID:5704","DOID:14566",9
"5287","DOID:9620","DOID:7",4
"5288","DOID:9621","DOID:7",5
"5289","DOID:9622","DOID:7",4
"5290","DOID:3959","DOID:14566",8
"5291","DOID:0050278","DOID:0050117",4
"5292","DOID:0050279","DOID:0050117",4
"5293","DOID:3950","DOID:14566",6
"5294","DOID:3951","DOID:7",7
"5295","DOID:3952","DOID:7",4
"5296","DOID:3953","DOID:14566",5
"5297","DOID:2538","DOID:7",8
"5298","DOID:2537","DOID:7",5
"5299","DOID:2536","DOID:7",6
"5300","DOID:2531","DOID:14566",5
"5301","DOID:2530","DOID:7",5
"5302","DOID:2533","DOID:7",5
"5303","DOID:10619","DOID:14566",6
"5304","DOID:4078","DOID:7",6
"5305","DOID:4079","DOID:7",4
"5306","DOID:10610","DOID:7",4
"5307","DOID:4073","DOID:14566",8
"5308","DOID:10612","DOID:7",5
"5309","DOID:4071","DOID:7",4
"5310","DOID:10615","DOID:7",8
"5311","DOID:10616","DOID:7",7
"5312","DOID:4075","DOID:14566",9
"5313","DOID:3488","DOID:7",4
"5314","DOID:3486","DOID:7",4
"5315","DOID:3482","DOID:0050117",4
"5316","DOID:3480","DOID:7",6
"5317","DOID:3481","DOID:0050117",5
"5318","DOID:2283","DOID:7",7
"5319","DOID:2282","DOID:7",5
"5320","DOID:2280","DOID:7",6
"5321","DOID:2286","DOID:14566",5
"5322","DOID:3331","DOID:7",7
"5323","DOID:3332","DOID:0050117",5
"5324","DOID:929","DOID:7",6
"5325","DOID:11476","DOID:7",7
"5326","DOID:7750","DOID:14566",9
"5327","DOID:14049","DOID:0050117",5
"5328","DOID:3229","DOID:7",4
"5329","DOID:11561","DOID:7",7
"5330","DOID:14040","DOID:7",6
"5331","DOID:11563","DOID:7",5
"5332","DOID:14042","DOID:150",5
"5333","DOID:3227","DOID:7",5
"5334","DOID:3225","DOID:7",4
"5335","DOID:12919","DOID:0050117",5
"5336","DOID:12918","DOID:7",5
"5337","DOID:13200","DOID:7",5
"5338","DOID:7839","DOID:14566",7
"5339","DOID:7340","DOID:14566",7
"5340","DOID:7347","DOID:7",5
"5341","DOID:14459","DOID:14566",5
"5342","DOID:14456","DOID:0050117",5
"5343","DOID:11177","DOID:7",7
"5344","DOID:11175","DOID:7",7
"5345","DOID:14452","DOID:0014667",5
"5346","DOID:14453","DOID:7",7
"5347","DOID:14450","DOID:7",6
"5348","DOID:14451","DOID:0014667",5
"5349","DOID:0060079","DOID:14566",6
"5350","DOID:0060078","DOID:14566",6
"5351","DOID:0060075","DOID:14566",6
"5352","DOID:0060074","DOID:14566",5
"5353","DOID:0060077","DOID:14566",6
"5354","DOID:0060076","DOID:14566",6
"5355","DOID:0060071","DOID:14566",2
"5356","DOID:0060073","DOID:14566",5
"5357","DOID:0060072","DOID:14566",2
"5358","DOID:9723","DOID:7",6
"5359","DOID:0060259","DOID:0080015",2
"5360","DOID:0060258","DOID:7",5
"5361","DOID:0060251","DOID:7",8
"5362","DOID:0060250","DOID:7",7
"5363","DOID:0060253","DOID:7",7
"5364","DOID:0060252","DOID:7",7
"5365","DOID:0060255","DOID:7",5
"5366","DOID:0060254","DOID:225",2
"5367","DOID:0060257","DOID:7",5
"5368","DOID:0060256","DOID:7",5
"5369","DOID:9726","DOID:7",6
"5370","DOID:2366","DOID:0050117",3
"5371","DOID:2361","DOID:7",5
"5372","DOID:0050047","DOID:0050117",5
"5373","DOID:0050046","DOID:0050117",5
"5374","DOID:0050513","DOID:0050117",5
"5375","DOID:0050043","DOID:0050117",5
"5376","DOID:0050514","DOID:0050117",5
"5377","DOID:0050517","DOID:0050117",3
"5378","DOID:0050516","DOID:0050117",3
"5379","DOID:0050518","DOID:0050117",3
"5380","DOID:1176","DOID:7",4
"5381","DOID:5134","DOID:14566",5
"5382","DOID:5136","DOID:14566",6
"5383","DOID:5137","DOID:14566",5
"5384","DOID:1166","DOID:225",2
"5385","DOID:5132","DOID:14566",7
"5386","DOID:319","DOID:7",4
"5387","DOID:314","DOID:14566",7
"5388","DOID:1168","DOID:0014667",4
"5389","DOID:312","DOID:7",8
"5390","DOID:3813","DOID:14566",7
"5391","DOID:1791","DOID:14566",5
"5392","DOID:10426","DOID:0080015",2
"5393","DOID:4664","DOID:7",8
"5394","DOID:10423","DOID:7",7
"5395","DOID:11829","DOID:7",7
"5396","DOID:4661","DOID:225",2
"5397","DOID:4660","DOID:14566",7
"5398","DOID:4660","DOID:7",7
"5399","DOID:11824","DOID:225",2
"5400","DOID:11820","DOID:14566",6
"5401","DOID:11821","DOID:14566",6
"5402","DOID:10428","DOID:7",8
"5403","DOID:3545","DOID:14566",11
"5404","DOID:3544","DOID:14566",11
"5405","DOID:5398","DOID:14566",5
"5406","DOID:5390","DOID:14566",5
"5407","DOID:5391","DOID:14566",7
"5408","DOID:5392","DOID:14566",6
"5409","DOID:5393","DOID:14566",6
"5410","DOID:5394","DOID:14566",7
"5411","DOID:5395","DOID:14566",6
"5412","DOID:5396","DOID:14566",7
"5413","DOID:13088","DOID:7",6
"5414","DOID:13089","DOID:7",6
"5415","DOID:13087","DOID:225",2
"5416","DOID:13080","DOID:7",5
"5417","DOID:13081","DOID:14566",5
"5418","DOID:13081","DOID:7",4
"5419","DOID:1203","DOID:150",5
"5420","DOID:1201","DOID:14566",7
"5421","DOID:5273","DOID:14566",7
"5422","DOID:11776","DOID:7",7
"5423","DOID:3033","DOID:14566",11
"5424","DOID:11771","DOID:7",8
"5425","DOID:11772","DOID:7",7
"5426","DOID:3030","DOID:14566",6
"5427","DOID:3039","DOID:14566",9
"5428","DOID:3038","DOID:14566",11
"5429","DOID:13550","DOID:7",9
"5430","DOID:4919","DOID:14566",6
"5431","DOID:4918","DOID:14566",7
"5432","DOID:12144","DOID:7",4
"5433","DOID:12145","DOID:7",4
"5434","DOID:12143","DOID:7",4
"5435","DOID:12140","DOID:0050117",5
"5436","DOID:4442","DOID:14566",7
"5437","DOID:4441","DOID:14566",5
"5438","DOID:4440","DOID:14566",5
"5439","DOID:4915","DOID:14566",7
"5440","DOID:4914","DOID:14566",7
"5441","DOID:12148","DOID:0050117",5
"5442","DOID:4916","DOID:14566",6
"5443","DOID:11488","DOID:7",5
"5444","DOID:11486","DOID:7",6
"5445","DOID:11482","DOID:7",5
"5446","DOID:11481","DOID:7",5
"5447","DOID:13431","DOID:0050117",4
"5448","DOID:8415","DOID:14566",7
"5449","DOID:8140","DOID:14566",6
"5450","DOID:8410","DOID:14566",7
"5451","DOID:8411","DOID:14566",6
"5452","DOID:8144","DOID:14566",10
"5453","DOID:8149","DOID:14566",6
"5454","DOID:8418","DOID:14566",8
"5455","DOID:8419","DOID:14566",7
"5456","DOID:668","DOID:7",7
"5457","DOID:9395","DOID:7",3
"5458","DOID:559","DOID:7",6
"5459","DOID:551","DOID:7",6
"5460","DOID:552","DOID:7",5
"5461","DOID:557","DOID:7",3
"5462","DOID:2078","DOID:14566",9
"5463","DOID:2079","DOID:14566",8
"5464","DOID:2074","DOID:7",4
"5465","DOID:2075","DOID:14566",7
"5466","DOID:2076","DOID:14566",7
"5467","DOID:2071","DOID:14566",8
"5468","DOID:2072","DOID:14566",7
"5469","DOID:2073","DOID:7",5
"5470","DOID:7132","DOID:14566",7
"5471","DOID:7133","DOID:14566",8
"5472","DOID:7646","DOID:14566",8
"5473","DOID:7136","DOID:14566",10
"5474","DOID:7134","DOID:14566",7
"5475","DOID:7643","DOID:14566",8
"5476","DOID:7138","DOID:7",5
"5477","DOID:7139","DOID:14566",9
"5478","DOID:6517","DOID:14566",8
"5479","DOID:6514","DOID:14566",11
"5480","DOID:6512","DOID:14566",11
"5481","DOID:6511","DOID:14566",11
"5482","DOID:6510","DOID:14566",9
"5483","DOID:6518","DOID:14566",8
"5484","DOID:121","DOID:7",4
"5485","DOID:120","DOID:14566",5
"5486","DOID:125","DOID:14566",7
"5487","DOID:127","DOID:14566",4
"5488","DOID:0080143","DOID:7",7
"5489","DOID:0080142","DOID:225",2
"5490","DOID:5893","DOID:14566",8
"5491","DOID:5890","DOID:14566",6
"5492","DOID:5897","DOID:14566",7
"5493","DOID:5896","DOID:14566",8
"5494","DOID:5895","DOID:14566",6
"5495","DOID:5894","DOID:14566",8
"5496","DOID:12996","DOID:7",9
"5497","DOID:12704","DOID:7",7
"5498","DOID:12705","DOID:7",7
"5499","DOID:12707","DOID:7",5
"5500","DOID:12700","DOID:0014667",3
"5501","DOID:5099","DOID:14566",7
"5502","DOID:5093","DOID:14566",4
"5503","DOID:5090","DOID:14566",7
"5504","DOID:12449","DOID:7",5
"5505","DOID:2495","DOID:14566",6
"5506","DOID:12445","DOID:7",8
"5507","DOID:9428","DOID:7",5
"5508","DOID:9427","DOID:7",6
"5509","DOID:9423","DOID:7",7
"5510","DOID:11685","DOID:7",6
"5511","DOID:14669","DOID:7",7
"5512","DOID:6776","DOID:14566",7
"5513","DOID:6774","DOID:14566",10
"5514","DOID:1209","DOID:7",8
"5515","DOID:5276","DOID:14566",7
"5516","DOID:5275","DOID:14566",8
"5517","DOID:5274","DOID:14566",6
"5518","DOID:1206","DOID:150",4
"5519","DOID:5272","DOID:14566",7
"5520","DOID:5271","DOID:14566",8
"5521","DOID:1205","DOID:7",4
"5522","DOID:5806","DOID:14566",8
"5523","DOID:9396","DOID:7",6
"5524","DOID:9392","DOID:7",5
"5525","DOID:9398","DOID:7",4
"5526","DOID:1523","DOID:14566",9
"5527","DOID:0050704","DOID:7",7
"5528","DOID:0050705","DOID:7",7
"5529","DOID:0050706","DOID:7",7
"5530","DOID:0050259","DOID:0050117",4
"5531","DOID:0050700","DOID:7",4
"5532","DOID:0050701","DOID:7",6
"5533","DOID:0050702","DOID:7",7
"5534","DOID:0050703","DOID:7",7
"5535","DOID:0050253","DOID:0050117",4
"5536","DOID:0050250","DOID:0050117",4
"5537","DOID:0050251","DOID:0050117",4
"5538","DOID:0050256","DOID:0050117",4
"5539","DOID:0050709","DOID:7",8
"5540","DOID:0050254","DOID:0050117",4
"5541","DOID:2513","DOID:14566",7
"5542","DOID:2512","DOID:630",5
"5543","DOID:2510","DOID:150",3
"5544","DOID:2517","DOID:14566",5
"5545","DOID:2516","DOID:14566",6
"5546","DOID:2516","DOID:7",8
"5547","DOID:2519","DOID:7",4
"5548","DOID:2518","DOID:7",5
"5549","DOID:4050","DOID:14566",6
"5550","DOID:4051","DOID:14566",8
"5551","DOID:4053","DOID:14566",10
"5552","DOID:4054","DOID:14566",7
"5553","DOID:4055","DOID:14566",7
"5554","DOID:4057","DOID:14566",8
"5555","DOID:4058","DOID:14566",7
"5556","DOID:4059","DOID:14566",8
"5557","DOID:490","DOID:14566",5
"5558","DOID:3939","DOID:14566",6
"5559","DOID:495","DOID:14566",5
"5560","DOID:496","DOID:14566",5
"5561","DOID:946","DOID:0050117",4
"5562","DOID:949","DOID:7",8
"5563","DOID:0050708","DOID:7",8
"5564","DOID:0050882","DOID:7",7
"5565","DOID:3933","DOID:7",6
"5566","DOID:3930","DOID:7",6
"5567","DOID:11543","DOID:7",9
"5568","DOID:3201","DOID:14566",7
"5569","DOID:11541","DOID:7",8
"5570","DOID:3203","DOID:14566",7
"5571","DOID:3204","DOID:14566",7
"5572","DOID:14066","DOID:7",7
"5573","DOID:3206","DOID:14566",7
"5574","DOID:14064","DOID:7",6
"5575","DOID:2140","DOID:14566",6
"5576","DOID:11549","DOID:225",2
"5577","DOID:14068","DOID:0050117",5
"5578","DOID:2142","DOID:14566",6
"5579","DOID:3021","DOID:7",5
"5580","DOID:11760","DOID:7",7
"5581","DOID:1657","DOID:7",6
"5582","DOID:7583","DOID:14566",9
"5583","DOID:12932","DOID:7",7
"5584","DOID:12930","DOID:7",6
"5585","DOID:7587","DOID:14566",8
"5586","DOID:7586","DOID:14566",9
"5587","DOID:12935","DOID:7",6
"5588","DOID:11766","DOID:7",7
"5589","DOID:8601","DOID:14566",7
"5590","DOID:8602","DOID:14566",6
"5591","DOID:8607","DOID:0050117",4
"5592","DOID:8358","DOID:14566",10
"5593","DOID:8354","DOID:7",5
"5594","DOID:8353","DOID:14566",8
"5595","DOID:8352","DOID:14566",6
"5596","DOID:7365","DOID:7",4
"5597","DOID:7363","DOID:14566",9
"5598","DOID:7360","DOID:14566",11
"5599","DOID:11151","DOID:7",4
"5600","DOID:14472","DOID:0050117",3
"5601","DOID:11153","DOID:7",6
"5602","DOID:11155","DOID:7",5
"5603","DOID:11156","DOID:7",5
"5604","DOID:7514","DOID:14566",8
"5605","DOID:0060019","DOID:7",6
"5606","DOID:0060018","DOID:7",6
"5607","DOID:0060013","DOID:7",6
"5608","DOID:0060012","DOID:7",6
"5609","DOID:0060011","DOID:7",6
"5610","DOID:0060010","DOID:7",5
"5611","DOID:0060017","DOID:7",6
"5612","DOID:0060016","DOID:7",6
"5613","DOID:0060015","DOID:7",6
"5614","DOID:0060014","DOID:7",6
"5615","DOID:841","DOID:7",6
"5616","DOID:13117","DOID:7",4
"5617","DOID:7511","DOID:14566",7
"5618","DOID:1475","DOID:14566",4
"5619","DOID:1474","DOID:7",7
"5620","DOID:6988","DOID:14566",6
"5621","DOID:10399","DOID:7",6
"5622","DOID:10398","DOID:0050117",5
"5623","DOID:10393","DOID:7",7
"5624","DOID:0050068","DOID:0050117",6
"5625","DOID:0050061","DOID:0050117",4
"5626","DOID:4908","DOID:14566",8
"5627","DOID:374","DOID:0014667",3
"5628","DOID:371","DOID:14566",8
"5629","DOID:379","DOID:7",5
"5630","DOID:11847","DOID:7",6
"5631","DOID:11843","DOID:7",6
"5632","DOID:11840","DOID:7",6
"5633","DOID:4902","DOID:14566",7
"5634","DOID:0050398","DOID:0050117",5
"5635","DOID:4903","DOID:14566",5
"5636","DOID:0050515","DOID:0050117",4
"5637","DOID:4906","DOID:14566",8
"5638","DOID:4907","DOID:14566",7
"5639","DOID:9838","DOID:7",8
"5640","DOID:11239","DOID:14566",6
"5641","DOID:9173","DOID:14566",7
"5642","DOID:0050887","DOID:630",5
"5643","DOID:9988","DOID:0050117",6
"5644","DOID:4608","DOID:14566",7
"5645","DOID:5822","DOID:14566",7
"5646","DOID:4607","DOID:14566",5
"5647","DOID:4606","DOID:14566",6
"5648","DOID:4603","DOID:7",4
"5649","DOID:9986","DOID:14566",8
"5650","DOID:492","DOID:14566",5
"5651","DOID:0050939","DOID:14566",8
"5652","DOID:0050938","DOID:14566",7
"5653","DOID:3055","DOID:0050117",4
"5654","DOID:0050936","DOID:14566",7
"5655","DOID:0050935","DOID:14566",9
"5656","DOID:0050934","DOID:14566",10
"5657","DOID:0050933","DOID:14566",10
"5658","DOID:0050932","DOID:14566",7
"5659","DOID:0050931","DOID:14566",8
"5660","DOID:3052","DOID:7",6
"5661","DOID:13579","DOID:0014667",6
"5662","DOID:5518","DOID:14566",8
"5663","DOID:5519","DOID:14566",10
"5664","DOID:5513","DOID:0050117",5
"5665","DOID:5510","DOID:14566",7
"5666","DOID:5511","DOID:14566",6
"5667","DOID:13574","DOID:7",9
"5668","DOID:13575","DOID:7",5
"5669","DOID:13576","DOID:7",6
"5670","DOID:5515","DOID:14566",7
"5671","DOID:12168","DOID:7",8
"5672","DOID:12169","DOID:7",5
"5673","DOID:12161","DOID:7",8
"5674","DOID:12162","DOID:7",9
"5675","DOID:12163","DOID:7",9
"5676","DOID:12164","DOID:7",9
"5677","DOID:12165","DOID:7",9
"5678","DOID:12166","DOID:7",9
"5679","DOID:12167","DOID:7",9
"5680","DOID:9181","DOID:0050117",4
"5681","DOID:9182","DOID:7",6
"5682","DOID:4939","DOID:14566",6
"5683","DOID:4938","DOID:14566",7
"5684","DOID:9188","DOID:14566",6
"5685","DOID:4934","DOID:14566",7
"5686","DOID:4933","DOID:14566",8
"5687","DOID:4932","DOID:14566",9
"5688","DOID:4931","DOID:14566",6
"5689","DOID:4930","DOID:14566",7
"5690","DOID:13417","DOID:150",6
"5691","DOID:13413","DOID:7",5
"5692","DOID:8161","DOID:14566",7
"5693","DOID:8162","DOID:14566",7
"5694","DOID:13419","DOID:7",4
"5695","DOID:8167","DOID:14566",7
"5696","DOID:2892","DOID:14566",8
"5697","DOID:2893","DOID:14566",7
"5698","DOID:2891","DOID:14566",5
"5699","DOID:8292","DOID:14566",7
"5700","DOID:576","DOID:7",4
"5701","DOID:10003","DOID:7",6
"5702","DOID:572","DOID:7",7
"5703","DOID:573","DOID:7",4
"5704","DOID:571","DOID:7",8
"5705","DOID:2092","DOID:7",7
"5706","DOID:2093","DOID:14566",7
"5707","DOID:2096","DOID:14566",7
"5708","DOID:2097","DOID:14566",9
"5709","DOID:2095","DOID:14566",6
"5710","DOID:2098","DOID:14566",8
"5711","DOID:10146","DOID:14566",6
"5712","DOID:10140","DOID:7",7
"5713","DOID:10141","DOID:7",6
"5714","DOID:10149","DOID:14566",7
"5715","DOID:8838","DOID:14566",8
"5716","DOID:146","DOID:7",7
"5717","DOID:12899","DOID:7",5
"5718","DOID:12894","DOID:7",5
"5719","DOID:12895","DOID:7",8
"5720","DOID:12897","DOID:7",5
"5721","DOID:9788","DOID:7",7
"5722","DOID:14397","DOID:7",6
"5723","DOID:6579","DOID:14566",7
"5724","DOID:14392","DOID:7",7
"5725","DOID:6575","DOID:14566",10
"5726","DOID:6576","DOID:14566",9
"5727","DOID:6571","DOID:14566",8
"5728","DOID:5075","DOID:14566",6
"5729","DOID:5074","DOID:14566",5
"5730","DOID:5077","DOID:14566",7
"5731","DOID:5076","DOID:14566",5
"5732","DOID:5078","DOID:14566",4
"5733","DOID:7","DOID:7",1
"5734","DOID:12424","DOID:7",4
"5735","DOID:9406","DOID:7",4
"5736","DOID:9407","DOID:7",8
"5737","DOID:9401","DOID:7",5
"5738","DOID:9402","DOID:7",4
"5739","DOID:9408","DOID:7",7
"5740","DOID:9409","DOID:7",4
"5741","DOID:7516","DOID:14566",8
"5742","DOID:0060358","DOID:0014667",3
"5743","DOID:0060359","DOID:7",9
"5744","DOID:0060354","DOID:7",7
"5745","DOID:0060355","DOID:7",7
"5746","DOID:0060356","DOID:630",5
"5747","DOID:0060357","DOID:0014667",4
"5748","DOID:0060350","DOID:0014667",4
"5749","DOID:0060351","DOID:0014667",4
"5750","DOID:0060352","DOID:225",2
"5751","DOID:0060353","DOID:7",8
"5752","DOID:13386","DOID:0050117",5
"5753","DOID:1222","DOID:7",8
"5754","DOID:13382","DOID:7",6
"5755","DOID:5213","DOID:7",6
"5756","DOID:1227","DOID:7",7
"5757","DOID:1229","DOID:150",5
"5758","DOID:13389","DOID:14566",8
"5759","DOID:12397","DOID:7",7
"5760","DOID:12395","DOID:7",8
"5761","DOID:12399","DOID:150",3
"5762","DOID:8508","DOID:7",6
"5763","DOID:8283","DOID:7",3
"5764","DOID:3200","DOID:14566",9
"5765","DOID:3202","DOID:14566",7
"5766","DOID:11547","DOID:7",7
"5767","DOID:3205","DOID:14566",7
"5768","DOID:0050722","DOID:0014667",5
"5769","DOID:0050723","DOID:0014667",5
"5770","DOID:0050720","DOID:0014667",4
"5771","DOID:0050721","DOID:0014667",4
"5772","DOID:3910","DOID:14566",8
"5773","DOID:3911","DOID:630",5
"5774","DOID:0050724","DOID:0014667",5
"5775","DOID:0050725","DOID:0014667",5
"5776","DOID:0050728","DOID:0014667",4
"5777","DOID:0050729","DOID:0014667",5
"5778","DOID:3918","DOID:14566",5
"5779","DOID:3919","DOID:14566",7
"5780","DOID:540","DOID:7",7
"5781","DOID:4037","DOID:7",5
"5782","DOID:4034","DOID:7",5
"5783","DOID:4035","DOID:7",5
"5784","DOID:4033","DOID:7",5
"5785","DOID:4030","DOID:7",5
"5786","DOID:4031","DOID:7",4
"5787","DOID:4038","DOID:7",5
"5788","DOID:13336","DOID:0050117",6
"5789","DOID:961","DOID:14566",8
"5790","DOID:960","DOID:14566",5
"5791","DOID:963","DOID:7",6
"5792","DOID:962","DOID:14566",7
"5793","DOID:7639","DOID:14566",7
"5794","DOID:3267","DOID:14566",8
"5795","DOID:11527","DOID:7",5
"5796","DOID:3265","DOID:7",5
"5797","DOID:3262","DOID:7",4
"5798","DOID:14000","DOID:7",7
"5799","DOID:3260","DOID:14566",9
"5800","DOID:3261","DOID:7",6
"5801","DOID:3269","DOID:14566",7
"5802","DOID:2799","DOID:7",6
"5803","DOID:2797","DOID:7",6
"5804","DOID:2790","DOID:0050117",4
"5805","DOID:12959","DOID:7",7
"5806","DOID:12958","DOID:7",8
"5807","DOID:7567","DOID:14566",8
"5808","DOID:7566","DOID:14566",8
"5809","DOID:7585","DOID:14566",8
"5810","DOID:9650","DOID:7",7
"5811","DOID:12934","DOID:7",8
"5812","DOID:13603","DOID:7",7
"5813","DOID:9300","DOID:14566",8
"5814","DOID:9307","DOID:7",5
"5815","DOID:13608","DOID:7",7
"5816","DOID:8335","DOID:7",5
"5817","DOID:8337","DOID:7",5
"5818","DOID:8336","DOID:14566",10
"5819","DOID:8331","DOID:14566",6
"5820","DOID:12328","DOID:0014667",6
"5821","DOID:8339","DOID:14566",10
"5822","DOID:8338","DOID:14566",10
"5823","DOID:8628","DOID:14566",8
"5824","DOID:7305","DOID:14566",6
"5825","DOID:13137","DOID:7",8
"5826","DOID:7302","DOID:14566",11
"5827","DOID:2436","DOID:14566",6
"5828","DOID:520","DOID:7",5
"5829","DOID:2430","DOID:14566",9
"5830","DOID:2139","DOID:14566",6
"5831","DOID:0060030","DOID:7",5
"5832","DOID:0060033","DOID:7",6
"5833","DOID:0060032","DOID:7",5
"5834","DOID:0060037","DOID:150",2
"5835","DOID:0060036","DOID:7",5
"5836","DOID:0060039","DOID:7",5
"5837","DOID:0060038","DOID:150",3
"5838","DOID:2133","DOID:14566",6
"5839","DOID:2132","DOID:14566",7
"5840","DOID:2135","DOID:14566",9
"5841","DOID:11664","DOID:7",8
"5842","DOID:6961","DOID:14566",9
"5843","DOID:0060299","DOID:7",5
"5844","DOID:0060298","DOID:7",5
"5845","DOID:0060295","DOID:7",5
"5846","DOID:0060294","DOID:630",5
"5847","DOID:0060297","DOID:7",5
"5848","DOID:0060296","DOID:7",5
"5849","DOID:0060291","DOID:225",2
"5850","DOID:0060290","DOID:225",3
"5851","DOID:0060293","DOID:630",3
"5852","DOID:0060292","DOID:630",3
"5853","DOID:684","DOID:14566",7
"5854","DOID:686","DOID:14566",6
"5855","DOID:10802","DOID:7",6
"5856","DOID:680","DOID:7",5
"5857","DOID:681","DOID:7",6
"5858","DOID:682","DOID:7",5
"5859","DOID:683","DOID:7",6
"5860","DOID:10808","DOID:7",4
"5861","DOID:14075","DOID:7",7
"5862","DOID:688","DOID:14566",5
"5863","DOID:8778","DOID:7",5
"5864","DOID:0050004","DOID:7",6
"5865","DOID:9174","DOID:14566",4
"5866","DOID:9590","DOID:7",3
"5867","DOID:350","DOID:7",5
"5868","DOID:355","DOID:14566",5
"5869","DOID:14070","DOID:7",7
"5870","DOID:13072","DOID:7",5
"5871","DOID:13078","DOID:0050117",5
"5872","DOID:5688","DOID:630",5
"5873","DOID:7891","DOID:14566",7
"5874","DOID:5683","DOID:630",5
"5875","DOID:5680","DOID:14566",7
"5876","DOID:5681","DOID:14566",7
"5877","DOID:5684","DOID:7",8
"5878","DOID:11868","DOID:14566",7
"5879","DOID:9210","DOID:0050117",3
"5880","DOID:4621","DOID:0080015",3
"5881","DOID:9212","DOID:7",5
"5882","DOID:4627","DOID:150",7
"5883","DOID:4626","DOID:0080015",3
"5884","DOID:4624","DOID:225",2
"5885","DOID:8920","DOID:7",5
"5886","DOID:11864","DOID:7",8
"5887","DOID:0050915","DOID:14566",7
"5888","DOID:0050914","DOID:14566",6
"5889","DOID:0050917","DOID:14566",9
"5890","DOID:0050916","DOID:14566",6
"5891","DOID:0050911","DOID:14566",7
"5892","DOID:0050910","DOID:14566",7
"5893","DOID:0050913","DOID:14566",7
"5894","DOID:3074","DOID:14566",7
"5895","DOID:3079","DOID:14566",6
"5896","DOID:3078","DOID:14566",6
"5897","DOID:0050919","DOID:14566",7
